id,timestamp,latitude,longitude,altitude,heading,satellites,speed_gnss,event_code,total_odometer_m,gsm_signal_strength,battery_voltage_v,battery_current_a,gnss_status,gnss_pdop,gnss_hdop,sleep_mode,ignition,movement,active_gsm_operator,DeviceId
9248,2026-01-04 12:31:30,30.1274530,31.4649530,129,173,13,69,0,622402,5,6115,3657,1,11,7,0,1,1,60202,2147483647
9247,2026-01-04 12:31:24,30.1284250,31.4647420,123,164,13,72,0,622292,5,12694,3708,1,11,7,0,1,1,60202,2147483647
9246,2026-01-04 12:31:19,30.1292350,31.4644250,121,159,13,82,0,622197,5,14474,3702,1,11,7,0,1,1,60202,2147483647
9245,2026-01-04 12:31:13,30.1302230,31.4638980,122,151,13,83,239,622076,5,13944,3670,1,11,7,0,1,1,60202,2147483647
9244,2026-01-04 12:31:10,30.1309780,31.4633670,122,144,13,75,0,621978,5,1504,3599,1,11,7,0,0,1,60202,2147483647
9243,2026-01-04 12:31:06,30.1315900,31.4628070,123,137,13,63,0,621891,5,48,3612,1,16,8,0,0,1,60202,2147483647
9242,2026-01-04 12:31:01,30.1320600,31.4622820,121,128,13,51,239,621818,5,3215,3632,1,11,7,0,0,1,60202,2147483647
9241,2026-01-04 12:31:00,30.1322230,31.4620320,120,123,13,48,0,621788,5,11118,3683,1,11,7,0,1,1,60202,2147483647
9240,2026-01-04 12:30:58,30.1323630,31.4617900,120,111,13,49,0,621760,5,13182,3715,1,11,7,0,1,1,60202,2147483647
9239,2026-01-04 12:30:56,30.1324180,31.4615270,120,95,13,49,0,621734,5,12986,3708,1,11,7,0,1,1,60202,2147483647
9238,2026-01-04 12:30:54,30.1324120,31.4612230,120,76,13,49,0,621704,5,12722,3702,1,11,7,0,1,1,60202,2147483647
9237,2026-01-04 12:30:53,30.1323670,31.4611020,119,63,13,48,0,621692,5,12416,3714,1,11,7,0,1,1,60202,2147483647
9236,2026-01-04 12:30:52,30.1323150,31.4609430,119,53,13,48,0,621675,5,12493,3715,1,11,7,0,1,1,60202,2147483647
9235,2026-01-04 12:30:51,30.1322270,31.4608430,120,43,13,48,0,621662,5,12500,3701,1,11,7,0,1,1,60202,2147483647
9234,2026-01-04 12:30:49,30.1320150,31.4606900,119,24,13,48,0,621634,4,12547,3713,1,11,7,0,1,1,60202,2147483647
9233,2026-01-04 12:30:48,30.1318850,31.4606320,117,14,13,47,0,621618,4,12397,3697,1,11,7,0,1,1,60202,2147483647
9232,2026-01-04 12:30:47,30.1317630,31.4605850,115,4,13,46,0,621604,4,12462,3693,1,11,7,0,1,1,60202,2147483647
9231,2026-01-04 12:30:44,30.1315300,31.4605970,113,349,13,46,239,621578,4,13652,3710,1,15,8,0,1,1,60202,2147483647
9230,2026-01-04 12:30:43,30.1314150,31.4606130,113,340,13,46,239,621565,4,13352,3717,1,15,8,0,0,1,60202,2147483647
9229,2026-01-04 12:30:43,30.1313050,31.4606470,113,329,13,45,0,621552,4,11759,3714,1,11,7,0,1,1,60202,2147483647
9228,2026-01-04 12:30:41,30.1311170,31.4608170,110,313,13,43,0,621526,4,12286,3706,1,15,8,0,1,1,60202,2147483647
9227,2026-01-04 12:30:40,30.1310250,31.4609100,109,303,13,43,0,621512,4,12489,3714,1,11,7,0,1,1,60202,2147483647
9226,2026-01-04 12:30:39,30.1309980,31.4610380,108,293,12,43,0,621499,4,12641,3700,1,16,8,0,1,1,60202,2147483647
9225,2026-01-04 12:30:37,30.1308930,31.4612670,106,277,12,44,0,621474,4,13454,3706,1,16,8,0,1,1,60202,2147483647
9224,2026-01-04 12:30:35,30.1308880,31.4615380,105,263,12,46,0,621448,4,13176,3689,1,11,8,0,1,1,60202,2147483647
9223,2026-01-04 12:30:33,30.1309820,31.4618020,106,246,11,47,0,621420,4,13091,3707,1,17,9,0,1,1,60202,2147483647
9222,2026-01-04 12:30:32,30.1310330,31.4619170,106,236,10,49,0,621408,4,13876,3716,1,18,9,0,1,1,60202,2147483647
9221,2026-01-04 12:30:31,30.1311070,31.4620250,106,226,9,50,0,621395,4,14510,3717,1,18,9,0,1,1,60202,2147483647
9220,2026-01-04 12:30:28,30.1314170,31.4623200,106,215,10,50,0,621350,4,13346,3707,1,12,9,0,1,1,60202,2147483647
9219,2026-01-04 12:30:23,30.1319080,31.4627180,108,202,12,52,0,621281,4,14692,3713,1,11,8,0,1,1,60202,2147483647
9218,2026-01-04 12:30:16,30.1327520,31.4631480,114,201,13,61,0,621178,5,14537,3672,1,15,8,0,1,1,60202,2147483647
9217,2026-01-04 12:30:09,30.1337450,31.4634980,115,191,13,69,0,621063,5,14520,3689,1,15,8,0,1,1,60202,2147483647
9216,2026-01-04 12:30:04,30.1345930,31.4636380,115,187,13,80,0,620968,5,14487,3690,1,15,8,0,1,1,60202,2147483647
9215,2026-01-04 12:29:59,30.1356030,31.4637870,112,186,13,83,0,620854,5,12669,3698,1,15,8,0,1,1,60202,2147483647
9214,2026-01-04 12:29:54,30.1366270,31.4639130,113,187,13,86,0,620740,5,12760,3713,1,15,8,0,1,1,60202,2147483647
9213,2026-01-04 12:29:49,30.1377100,31.4640770,111,187,13,88,0,620619,5,14435,3713,1,15,8,0,1,1,60202,2147483647
9212,2026-01-04 12:29:44,30.1388180,31.4642380,107,186,13,85,0,620494,5,12412,3708,1,15,8,0,1,1,60202,2147483647
9211,2026-01-04 12:29:38,30.1399000,31.4643470,106,184,13,84,239,620374,5,10563,3665,1,15,8,0,1,1,60202,2147483647
9210,2026-01-04 12:29:37,30.1401270,31.4643720,106,185,13,84,239,620348,5,9207,3665,1,11,7,0,0,1,60202,2147483647
9209,2026-01-04 12:29:33,30.1409650,31.4644720,104,183,13,83,239,620255,5,14339,3704,1,11,7,0,1,1,60202,2147483647
9208,2026-01-04 12:29:31,30.1413850,31.4644970,103,182,13,83,239,620208,5,5507,3643,1,11,7,0,0,1,60202,2147483647
9207,2026-01-04 12:29:26,30.1424180,31.4645070,105,177,13,80,239,620093,5,11642,3699,1,11,7,0,1,1,60202,2147483647
9206,2026-01-04 12:29:25,30.1426320,31.4645020,105,176,13,79,239,620069,5,10566,3677,1,12,7,0,0,1,60202,2147483647
9205,2026-01-04 12:29:25,30.1428430,31.4644850,107,176,13,78,0,620046,5,10182,3632,1,15,8,0,1,1,60202,2147483647
9204,2026-01-04 12:29:20,30.1438120,31.4643970,105,179,13,79,0,619938,5,14417,3697,1,11,7,0,1,1,60202,2147483647
9203,2026-01-04 12:29:15,30.1448020,31.4643620,103,178,13,82,0,619828,5,13473,3708,1,11,7,0,1,1,60202,2147483647
9202,2026-01-04 12:29:10,30.1458280,31.4643220,100,177,13,83,0,619713,5,12555,3708,1,11,7,0,1,1,60202,2147483647
9201,2026-01-04 12:29:04,30.1468630,31.4642470,96,175,13,85,239,619598,5,14427,3704,1,15,8,0,1,1,60202,2147483647
9200,2026-01-04 12:29:03,30.1470820,31.4642330,95,176,13,85,239,619574,5,12007,3663,1,15,8,0,0,1,60202,2147483647
9199,2026-01-04 12:29:02,30.1475170,31.4642050,95,177,14,85,0,619525,5,11385,3666,1,12,7,0,1,1,60202,2147483647
9198,2026-01-04 12:28:57,30.1486100,31.4642180,93,183,14,88,0,619404,5,13944,3704,1,12,7,0,1,1,60202,2147483647
9197,2026-01-04 12:28:51,30.1497070,31.4643470,93,190,14,83,239,619281,5,12519,3699,1,12,7,0,1,1,60202,2147483647
9196,2026-01-04 12:28:50,30.1499230,31.4643920,92,191,14,82,239,619257,5,12416,3689,1,12,7,0,0,1,60202,2147483647
9195,2026-01-04 12:28:50,30.1501330,31.4644500,92,192,14,82,0,619233,5,11496,3682,1,10,7,0,1,1,60202,2147483647
9194,2026-01-04 12:28:45,30.1511420,31.4647100,89,194,14,83,0,619118,5,12714,3698,1,12,7,0,1,1,60202,2147483647
9193,2026-01-04 12:28:39,30.1521470,31.4649950,89,194,14,87,239,619003,5,14358,3679,1,12,7,0,1,1,60202,2147483647
9192,2026-01-04 12:28:38,30.1525630,31.4651230,87,195,14,87,0,618955,5,12385,3683,1,12,7,0,0,1,60202,2147483647
9191,2026-01-04 12:28:32,30.1536200,31.4654880,82,195,14,83,239,618832,5,2851,3606,1,12,7,0,0,1,60202,2147483647
9190,2026-01-04 12:28:29,30.1542350,31.4656920,82,196,14,82,239,618761,5,13257,3703,1,12,7,0,1,1,60202,2147483647
9189,2026-01-04 12:28:27,30.1546550,31.4658350,81,197,14,81,239,618713,5,8374,3638,1,12,7,0,0,1,60202,2147483647
9188,2026-01-04 12:28:25,30.1552570,31.4660400,80,196,14,80,0,618643,5,13864,3704,1,12,7,0,1,1,60202,2147483647
9187,2026-01-04 12:28:19,30.1562100,31.4663950,79,196,14,77,239,618532,5,13278,3703,1,12,7,0,1,1,60202,2147483647
9186,2026-01-04 12:28:17,30.1566000,31.4665280,77,196,14,76,239,618486,5,4236,3618,1,12,7,0,0,1,60202,2147483647
9185,2026-01-04 12:28:16,30.1569830,31.4666570,77,199,14,74,0,618442,5,9574,3668,1,12,7,0,1,1,60202,2147483647
9184,2026-01-04 12:28:10,30.1579850,31.4671200,79,208,14,70,0,618322,5,13411,3704,1,12,7,0,1,1,60202,2147483647
9183,2026-01-04 12:28:04,30.1588670,31.4677930,81,218,13,73,0,618204,5,14459,3699,1,12,7,0,1,1,60202,2147483647
9182,2026-01-04 12:27:58,30.1595850,31.4684700,80,219,13,76,239,618101,5,12618,3656,1,13,7,0,1,1,60202,2147483647
9181,2026-01-04 12:27:58,30.1597380,31.4686020,80,219,13,75,0,618080,5,12612,3657,1,12,7,0,0,1,60202,2147483647
9180,2026-01-04 12:27:52,30.1604830,31.4693220,81,219,12,64,239,617972,5,3541,3616,1,11,7,0,0,1,60202,2147483647
9179,2026-01-04 12:27:50,30.1608620,31.4696730,82,219,13,62,0,617918,5,12867,3707,1,12,7,0,1,1,60202,2147483647
9178,2026-01-04 12:27:44,30.1615680,31.4703970,81,222,13,61,0,617813,5,12516,3705,1,12,7,0,1,1,60202,2147483647
9177,2026-01-04 12:27:41,30.1618970,31.4708070,79,232,13,58,0,617759,5,12349,3704,1,12,7,0,1,1,60202,2147483647
9176,2026-01-04 12:27:37,30.1622250,31.4713800,79,242,14,57,0,617693,5,12625,3697,1,12,7,0,1,1,60202,2147483647
9175,2026-01-04 12:27:29,30.1625800,31.4724550,80,252,14,62,239,617582,5,13230,3699,1,12,7,0,1,1,60202,2147483647
9174,2026-01-04 12:27:28,30.1626300,31.4726330,80,252,14,63,239,617564,5,12870,3698,1,11,7,0,0,1,60202,2147483647
9173,2026-01-04 12:27:27,30.1627330,31.4730050,79,252,14,61,239,617527,5,10250,3684,1,10,7,0,1,1,60202,2147483647
9172,2026-01-04 12:27:24,30.1628630,31.4735730,77,254,14,55,239,617470,5,5472,3616,1,10,7,0,0,1,60202,2147483647
9171,2026-01-04 12:27:23,30.1629080,31.4737600,77,254,14,55,0,617452,5,6724,3634,1,10,7,0,1,1,60202,2147483647
9170,2026-01-04 12:27:16,30.1631670,31.4747830,76,255,13,51,0,617349,5,12920,3696,1,12,7,0,1,1,60202,2147483647
9169,2026-01-04 12:27:09,30.1633620,31.4758230,74,259,14,58,0,617247,5,13321,3704,1,12,7,0,1,1,60202,2147483647
9168,2026-01-04 12:27:02,30.1635430,31.4769750,72,256,14,60,0,617134,5,14517,3699,1,12,7,0,1,1,60202,2147483647
9167,2026-01-04 12:26:56,30.1637550,31.4780030,68,254,14,64,0,617033,5,14505,3698,1,10,7,0,1,1,60202,2147483647
9166,2026-01-04 12:26:50,30.1640370,31.4790780,67,252,13,67,0,616925,5,12654,3694,1,15,8,0,1,1,60202,2147483647
9165,2026-01-04 12:26:44,30.1643780,31.4801770,67,252,13,73,0,616813,5,14540,3647,1,11,7,0,1,1,60202,2147483647
9164,2026-01-04 12:26:39,30.1646320,31.4811830,69,253,13,75,0,616712,5,14456,3652,1,15,8,0,1,1,60202,2147483647
9163,2026-01-04 12:26:34,30.1649130,31.4822170,72,251,13,78,0,616608,5,13861,3656,1,15,8,0,1,1,60202,2147483647
9162,2026-01-04 12:26:29,30.1652070,31.4833230,76,254,13,79,0,616496,5,13007,3660,1,11,7,0,1,1,60202,2147483647
9161,2026-01-04 12:26:24,30.1654430,31.4844220,74,257,13,87,0,616388,5,14485,3699,1,11,7,0,1,1,60202,2147483647
9160,2026-01-04 12:26:19,30.1656150,31.4856580,70,263,14,91,0,616267,5,14252,3704,1,10,7,0,1,1,60202,2147483647
9159,2026-01-04 12:26:15,30.1657350,31.4866970,72,262,14,95,0,616166,5,14319,3700,1,12,7,0,1,1,60202,2147483647
9158,2026-01-04 12:26:11,30.1658720,31.4877820,73,261,14,98,0,616061,5,14041,3699,1,12,7,0,1,1,60202,2147483647
9157,2026-01-04 12:26:07,30.1660300,31.4888820,73,261,14,99,0,615954,5,14339,3699,1,10,7,0,1,1,60202,2147483647
9156,2026-01-04 12:26:02,30.1661820,31.4900550,73,259,14,101,239,615840,5,13773,3698,1,10,7,0,1,1,60202,2147483647
9155,2026-01-04 12:26:01,30.1662730,31.4906330,73,259,14,100,239,615783,5,12195,3667,1,10,7,0,0,1,60202,2147483647
9154,2026-01-04 12:25:58,30.1663880,31.4915130,74,262,14,96,0,615698,5,12571,3699,1,10,7,0,1,1,60202,2147483647
9153,2026-01-04 12:25:54,30.1665130,31.4925900,76,261,15,98,0,615593,5,13995,3697,1,11,7,0,1,1,60202,2147483647
9152,2026-01-04 12:25:50,30.1666630,31.4936980,79,261,15,103,0,615486,5,14509,3668,1,9,6,0,1,1,60202,2147483647
9151,2026-01-04 12:25:46,30.1668350,31.4948720,82,261,15,105,0,615371,5,14369,3699,1,11,7,0,1,1,60202,2147483647
9150,2026-01-04 12:25:42,30.1669950,31.4960670,84,261,15,103,0,615255,5,12509,3692,1,9,6,0,1,1,60202,2147483647
9149,2026-01-04 12:25:38,30.1671470,31.4972600,84,261,15,103,0,615139,5,13730,3694,1,11,7,0,1,1,60202,2147483647
9148,2026-01-04 12:25:34,30.1673150,31.4984250,85,261,15,103,0,615026,5,13520,3694,1,9,6,0,1,1,60202,2147483647
9147,2026-01-04 12:25:30,30.1674520,31.4996280,84,262,15,101,0,614909,5,12757,3694,1,11,7,0,1,1,60202,2147483647
9146,2026-01-04 12:25:26,30.1676100,31.5007870,84,260,15,101,0,614796,5,12660,3673,1,11,7,0,1,1,60202,2147483647
9145,2026-01-04 12:25:22,30.1677800,31.5019380,86,260,15,102,0,614684,5,13895,3690,1,9,6,0,1,1,60202,2147483647
9144,2026-01-04 12:25:18,30.1679550,31.5030970,86,261,15,104,0,614571,5,13441,3690,1,11,7,0,1,1,60202,2147483647
9143,2026-01-04 12:25:14,30.1681180,31.5042830,87,261,15,106,0,614456,5,14447,3682,1,11,7,0,1,1,60202,2147483647
9142,2026-01-04 12:25:10,30.1682720,31.5054980,86,261,15,106,0,614338,5,13360,3646,1,11,7,0,1,1,60202,2147483647
9141,2026-01-04 12:25:06,30.1684170,31.5067330,86,263,15,103,0,614218,5,12475,3643,1,11,7,0,1,1,60202,2147483647
9140,2026-01-04 12:25:02,30.1685600,31.5079420,86,260,15,98,0,614101,5,12402,3647,1,9,6,0,1,1,60202,2147483647
9139,2026-01-04 12:24:58,30.1687470,31.5090820,88,259,15,92,0,613989,5,12539,3647,1,11,7,0,1,1,60202,2147483647
9138,2026-01-04 12:24:54,30.1688580,31.5101300,87,260,15,90,0,613888,5,12797,3683,1,11,7,0,1,1,60202,2147483647
9137,2026-01-04 12:24:49,30.1690330,31.5114080,87,261,15,92,0,613763,5,13967,3694,1,9,6,0,1,1,60202,2147483647
9136,2026-01-04 12:24:45,30.1691880,31.5124530,89,260,15,93,0,613662,5,13207,3694,1,11,7,0,1,1,60202,2147483647
9135,2026-01-04 12:24:41,30.1693080,31.5134870,90,261,15,98,0,613561,5,14441,3693,1,9,6,0,1,1,60202,2147483647
9134,2026-01-04 12:24:37,30.1694720,31.5146270,86,260,15,100,0,613450,5,12889,3673,1,9,6,0,1,1,60202,2147483647
9133,2026-01-04 12:24:33,30.1696270,31.5157670,86,261,15,102,0,613339,5,14428,3690,1,9,6,0,1,1,60202,2147483647
9132,2026-01-04 12:24:29,30.1697970,31.5169530,88,261,15,97,0,613224,5,12427,3690,1,11,7,0,1,1,60202,2147483647
9131,2026-01-04 12:24:25,30.1699400,31.5180930,86,262,15,90,0,613113,5,12087,3690,1,9,6,0,1,1,60202,2147483647
9130,2026-01-04 12:24:20,30.1700750,31.5193820,87,263,15,84,0,612988,5,12491,3685,1,11,7,0,1,1,60202,2147483647
9129,2026-01-04 12:24:15,30.1702130,31.5206150,89,261,15,81,239,612869,5,12448,3680,1,9,6,0,1,1,60202,2147483647
9128,2026-01-04 12:24:13,30.1702470,31.5208650,89,262,15,80,239,612845,5,10987,3658,1,11,7,0,0,1,60202,2147483647
9127,2026-01-04 12:24:09,30.1703700,31.5219920,93,262,15,79,0,612735,5,13069,3657,1,11,7,0,1,1,60202,2147483647
9126,2026-01-04 12:24:04,30.1704900,31.5231100,95,262,15,88,0,612627,5,14554,3647,1,11,7,0,1,1,60202,2147483647
9125,2026-01-04 12:24:00,30.1706120,31.5240980,96,261,15,98,0,612531,5,14504,3670,1,12,7,0,1,1,60202,2147483647
9124,2026-01-04 12:23:56,30.1707670,31.5251970,96,262,15,105,0,612424,5,14433,3691,1,9,6,0,1,1,60202,2147483647
9123,2026-01-04 12:23:52,30.1709080,31.5263930,96,262,15,112,0,612308,5,14437,3690,1,9,6,0,1,1,60202,2147483647
9122,2026-01-04 12:23:48,30.1710600,31.5276870,95,261,15,112,0,612183,5,12181,3669,1,11,7,0,1,1,60202,2147483647
9121,2026-01-04 12:23:44,30.1712100,31.5289700,94,262,15,112,0,612059,5,13239,3690,1,11,7,0,1,1,60202,2147483647
9120,2026-01-04 12:23:40,30.1713750,31.5302630,92,262,15,108,0,611933,5,12559,3690,1,9,6,0,1,1,60202,2147483647
9119,2026-01-04 12:23:36,30.1715350,31.5314920,91,261,15,108,0,611814,5,13560,3690,1,9,6,0,1,1,60202,2147483647
9118,2026-01-04 12:23:32,30.1716820,31.5327080,92,261,15,114,0,611696,5,14470,3690,1,12,7,0,1,1,60202,2147483647
9117,2026-01-04 12:23:28,30.1718720,31.5340230,93,260,15,116,0,611567,5,13800,3690,1,12,7,0,1,1,60202,2147483647
9116,2026-01-04 12:23:24,30.1720450,31.5353670,91,261,15,115,0,611437,5,12338,3687,1,9,6,0,1,1,60202,2147483647
9115,2026-01-04 12:23:20,30.1722080,31.5366730,91,261,15,116,0,611310,5,12749,3690,1,9,6,0,1,1,60202,2147483647
9114,2026-01-04 12:23:16,30.1723770,31.5379950,92,261,15,117,0,611182,5,12818,3689,1,12,7,0,1,1,60202,2147483647
9113,2026-01-04 12:23:12,30.1725320,31.5393420,92,261,15,119,0,611051,5,13090,3689,1,12,7,0,1,1,60202,2147483647
9112,2026-01-04 12:23:08,30.1727080,31.5407050,92,261,15,119,0,610919,5,12560,3685,1,12,7,0,1,1,60202,2147483647
9111,2026-01-04 12:23:04,30.1728900,31.5420430,92,261,15,120,0,610788,5,14369,3685,1,12,7,0,1,1,60202,2147483647
9110,2026-01-04 12:23:01,30.1730180,31.5430820,93,261,14,119,0,610688,5,12478,3685,1,10,6,0,1,1,60202,2147483647
9109,2026-01-04 12:22:58,30.1731320,31.5441250,92,262,14,118,0,610587,5,12432,3685,1,10,6,0,1,1,60202,2147483647
9108,2026-01-04 12:22:54,30.1733050,31.5454880,93,261,15,114,0,610454,5,12401,3685,1,12,7,0,1,1,60202,2147483647
9107,2026-01-04 12:22:50,30.1734630,31.5467900,92,261,15,113,0,610328,5,13388,3685,1,12,7,0,1,1,60202,2147483647
9106,2026-01-04 12:22:46,30.1736200,31.5480850,92,261,15,114,0,610202,5,13976,3685,1,12,7,0,1,1,60202,2147483647
9105,2026-01-04 12:22:42,30.1737900,31.5493970,93,261,15,114,0,610075,5,13441,3685,1,12,7,0,1,1,60202,2147483647
9104,2026-01-04 12:22:38,30.1739570,31.5507080,94,261,15,111,0,609948,5,12411,3685,1,12,7,0,1,1,60202,2147483647
9103,2026-01-04 12:22:34,30.1741320,31.5519920,95,260,15,106,0,609823,5,12201,3678,1,12,7,0,1,1,60202,2147483647
9102,2026-01-04 12:22:30,30.1742900,31.5531980,94,261,15,106,0,609706,5,13030,3683,1,12,7,0,1,1,60202,2147483647
9101,2026-01-04 12:22:26,30.1744520,31.5544120,97,260,15,106,0,609588,5,12701,3681,1,9,6,0,1,1,60202,2147483647
9100,2026-01-04 12:22:22,30.1746070,31.5556220,99,261,15,108,0,609470,5,14448,3681,1,12,7,0,1,1,60202,2147483647
9099,2026-01-04 12:22:18,30.1747570,31.5568650,101,261,15,109,0,609350,5,13495,3680,1,9,6,0,1,1,60202,2147483647
9098,2026-01-04 12:22:14,30.1749250,31.5581130,101,262,15,112,0,609228,5,14370,3680,1,9,6,0,1,1,60202,2147483647
9097,2026-01-04 12:22:10,30.1750780,31.5594070,101,263,15,111,0,609103,5,12548,3680,1,9,6,0,1,1,60202,2147483647
9096,2026-01-04 12:22:06,30.1752120,31.5606600,99,262,15,114,0,608981,5,14410,3680,1,9,6,0,1,1,60202,2147483647
9095,2026-01-04 12:22:02,30.1753600,31.5619680,101,262,15,118,0,608855,5,14483,3680,1,12,7,0,1,1,60202,2147483647
9094,2026-01-04 12:21:58,30.1755280,31.5633080,102,261,15,122,0,608725,5,14483,3680,1,9,6,0,1,1,60202,2147483647
9093,2026-01-04 12:21:55,30.1756500,31.5643500,102,262,15,124,0,608624,5,13119,3680,1,12,7,0,1,1,60202,2147483647
9092,2026-01-04 12:21:52,30.1757830,31.5654070,102,261,15,123,0,608521,5,12940,3680,1,12,7,0,1,1,60202,2147483647
9091,2026-01-04 12:21:49,30.1759230,31.5664650,102,261,15,121,0,608418,5,12529,3679,1,9,6,0,1,1,60202,2147483647
9090,2026-01-04 12:21:46,30.1760630,31.5675130,103,261,15,120,0,608316,5,13046,3680,1,12,7,0,1,1,60202,2147483647
9089,2026-01-04 12:21:43,30.1762150,31.5685650,105,261,15,117,0,608214,5,12518,3678,1,12,7,0,1,1,60202,2147483647
9088,2026-01-04 12:21:39,30.1763870,31.5699380,107,259,15,112,0,608080,5,12466,3675,1,9,6,0,1,1,60202,2147483647
9087,2026-01-04 12:21:35,30.1765750,31.5712050,108,259,14,110,0,607957,5,12528,3675,1,15,8,0,1,1,60202,2147483647
9086,2026-01-04 12:21:31,30.1767630,31.5724680,110,262,14,111,0,607834,5,13011,3676,1,10,7,0,1,1,60202,2147483647
9085,2026-01-04 12:21:27,30.1769170,31.5737150,109,262,15,112,0,607713,5,12826,3675,1,12,7,0,1,1,60202,2147483647
9084,2026-01-04 12:21:23,30.1770580,31.5749870,108,262,15,116,0,607590,5,14485,3675,1,12,7,0,1,1,60202,2147483647
9083,2026-01-04 12:21:19,30.1771800,31.5763170,106,262,15,118,0,607461,5,13519,3675,1,12,7,0,1,1,60202,2147483647
9082,2026-01-04 12:21:15,30.1773480,31.5776750,110,262,15,116,0,607329,5,12517,3675,1,12,7,0,1,1,60202,2147483647
9081,2026-01-04 12:21:11,30.1775030,31.5790500,111,263,15,110,0,607196,5,12471,3675,1,9,6,0,1,1,60202,2147483647
9080,2026-01-04 12:21:06,30.1776130,31.5803250,109,261,15,105,239,607073,5,12431,3671,1,9,6,0,1,1,60202,2147483647
9079,2026-01-04 12:21:05,30.1776580,31.5806350,109,260,15,104,239,607043,5,12318,3665,1,10,6,0,0,1,60202,2147483647
9078,2026-01-04 12:21:04,30.1777520,31.5812350,110,261,15,103,0,606984,5,11180,3634,1,9,6,0,1,1,60202,2147483647
9077,2026-01-04 12:21:00,30.1779070,31.5824150,110,262,15,104,0,606870,5,13921,3675,1,12,7,0,1,1,60202,2147483647
9076,2026-01-04 12:20:56,30.1780470,31.5836200,110,262,15,104,0,606753,5,12735,3674,1,12,7,0,1,1,60202,2147483647
9075,2026-01-04 12:20:52,30.1781830,31.5848180,110,262,15,104,0,606637,5,13081,3672,1,12,7,0,1,1,60202,2147483647
9074,2026-01-04 12:20:48,30.1783150,31.5860050,110,262,15,106,0,606522,5,14455,3671,1,9,6,0,1,1,60202,2147483647
9073,2026-01-04 12:20:44,30.1784580,31.5872280,110,262,15,108,0,606403,5,12846,3670,1,12,7,0,1,1,60202,2147483647
9072,2026-01-04 12:20:40,30.1786200,31.5884800,113,261,15,109,0,606282,5,14205,3671,1,12,7,0,1,1,60202,2147483647
9071,2026-01-04 12:20:36,30.1787400,31.5897900,110,262,13,108,0,606155,5,12482,3671,1,10,7,0,1,1,60202,2147483647
9070,2026-01-04 12:20:32,30.1789200,31.5909530,115,261,15,109,0,606041,5,13201,3671,1,9,6,0,1,1,60202,2147483647
9069,2026-01-04 12:20:28,30.1790970,31.5922070,117,260,15,110,0,605919,5,14422,3671,1,12,7,0,1,1,60202,2147483647
9068,2026-01-04 12:20:24,30.1792800,31.5934580,115,259,15,111,0,605797,5,12926,3669,1,12,7,0,1,1,60202,2147483647
9067,2026-01-04 12:20:20,30.1794920,31.5947080,113,257,15,117,0,605675,5,14516,3671,1,12,7,0,1,1,60202,2147483647
9066,2026-01-04 12:20:16,30.1797570,31.5960220,113,256,15,121,0,605545,5,14515,3671,1,12,7,0,1,1,60202,2147483647
9065,2026-01-04 12:20:13,30.1799730,31.5970430,114,256,15,122,0,605444,5,13923,3671,1,12,7,0,1,1,60202,2147483647
9064,2026-01-04 12:20:10,30.1801920,31.5980830,116,256,15,121,0,605342,5,12607,3671,1,12,7,0,1,1,60202,2147483647
9063,2026-01-04 12:20:07,30.1804000,31.5991100,118,257,15,121,0,605240,5,13587,3669,1,12,7,0,1,1,60202,2147483647
9062,2026-01-04 12:20:04,30.1806020,31.6001320,120,257,15,122,0,605140,5,12629,3666,1,9,6,0,1,1,60202,2147483647
9061,2026-01-04 12:20:01,30.1808030,31.6011650,121,257,15,123,0,605038,5,13907,3666,1,12,7,0,1,1,60202,2147483647
9060,2026-01-04 12:19:58,30.1810120,31.6022030,120,256,15,123,0,604935,5,12632,3666,1,9,6,0,1,1,60202,2147483647
9059,2026-01-04 12:19:55,30.1812270,31.6032520,119,256,15,122,0,604832,5,12626,3666,1,12,7,0,1,1,60202,2147483647
9058,2026-01-04 12:19:52,30.1814530,31.6042800,119,255,15,123,0,604730,5,13201,3666,1,12,7,0,1,1,60202,2147483647
9057,2026-01-04 12:19:49,30.1816770,31.6053170,119,256,15,123,0,604627,5,12619,3666,1,12,7,0,1,1,60202,2147483647
9056,2026-01-04 12:19:46,30.1818870,31.6063570,118,256,15,123,0,604525,5,13061,3666,1,12,7,0,1,1,60202,2147483647
9055,2026-01-04 12:19:43,30.1820980,31.6073980,118,256,15,122,0,604422,5,12629,3666,1,9,6,0,1,1,60202,2147483647
9054,2026-01-04 12:19:40,30.1823120,31.6084320,118,256,14,123,0,604320,5,12742,3666,1,13,8,0,1,1,60202,2147483647
9053,2026-01-04 12:19:37,30.1825270,31.6094800,118,256,14,123,0,604216,5,12613,3666,1,10,7,0,1,1,60202,2147483647
9052,2026-01-04 12:19:34,30.1827380,31.6105170,119,256,14,122,0,604114,5,12591,3666,1,13,8,0,1,1,60202,2147483647
9051,2026-01-04 12:19:31,30.1829480,31.6115470,120,256,14,123,0,604012,5,12632,3666,1,13,8,0,1,1,60202,2147483647
9050,2026-01-04 12:19:28,30.1831620,31.6125700,120,256,14,124,0,603911,5,14494,3666,1,10,7,0,1,1,60202,2147483647
9049,2026-01-04 12:19:25,30.1833900,31.6136220,121,256,14,124,0,603807,5,12612,3664,1,13,8,0,1,1,60202,2147483647
9048,2026-01-04 12:19:22,30.1835930,31.6146970,121,257,14,120,0,603701,5,12612,3661,1,13,8,0,1,1,60202,2147483647
